no,address,latitude,longitude
국보한의원,서울특별시 광진구 아차산로36길 35 자양우성7차아파트 상가동 303호 (자양동),37.5370797649685,127.074101307304
구명진이비인후과의원,"서울특별시 서초구 신반포로19길 10, H동 13-2호 (반포동, 반포아파트상가)",,
김영재의원,"서울특별시 강남구 압구정로 429, 4층 2호 (청담동)",37.5272094613196,127.044057499636
365아이디의원,"서울특별시 양천구 등촌로 2, 202호 (목동)",37.5303241401338,126.864389280844
김석근한의원,"서울특별시 강남구 선릉로 707, 2층 (논현동)",37.5180722411613,127.040717441396
가로세로한의원,"서울특별시 서초구 서초중앙로24길 19, 6층 (서초동, 나라빌딩)",37.4950411392692,127.015683475534
가양한의원,"서울특별시 강서구 양천로 461, 주영빌딩 2층 (가양동)",37.5630457825024,126.852223862157
365엠씨(mc)람스에스씨(SC)의원,"서울특별시 서초구 강남대로 437, 대원빌딩 3층 (서초동)",37.5013634093685,127.025511220431
e-좋은치과의원,"서울특별시 강북구 도봉로 255, 4층 (수유동)",37.6311424842904,127.023904344275
가온자리한의원,"서울특별시 서초구 마방로2길 68, 2층 (양재동)",37.4705783117857,127.039273512676
가바치과교정과치과의원,"서울특별시 강북구 도봉로 308, 북한산스카이빌딩 5층 503호 (번동)",37.6356640949861,127.02383520999
가산시그니처정형외과의원,"서울특별시 금천구 가산디지털2로 144, 현대테라타워 가산DK 2층 211,212,213,214호 (가산동)",37.4810281626186,126.879311225819
김향내과의원,"서울특별시 용산구 이촌로88길 16, 미학빌딩 4층 (이촌동)",37.5178484697556,126.977647490904
김동기치과의원,"서울특별시 금천구 시흥대로 220, (시흥동)",37.4535556777719,126.901411270395
365엠씨(mc)의원,"서울특별시 강동구 천호대로 1034, 3층 301호 (성내동, 탑 메디칼센타)",37.5372073343198,127.12676817356
가암염원석성형외과의원,"서울특별시 강남구 논현로171길 15, 카로시티1 5층 (신사동)",37.5254874291428,127.02714259476
가야치과병원,"서울특별시 서초구 방배로 177, 4~6층 (방배동)",,
가양삼성정형외과의원,"서울특별시 강서구 양천로 490, 401, 501호 (등촌동)",,
가연한의원,"서울특별시 송파구 법원로 128, 문정에스케이브이원지엘메트로시티 A동 207호 (문정동)",37.4868314347245,127.120453991896
