NO,contract_date,apt_name,exclusive_area_m2,floor,construction_year,latitude,longitude,price_man_won
2023_05782,2023-10-07,신도림LG자이,84.952,18,2004,37.5036575214429,126.891906398183,90000
2023_05783,2023-10-07,영풍마드레빌,84.741,3,2002,37.4921684984337,126.840291552308,70000
2023_05784,2023-10-07,신도림LG자이,84.952,18,2004,37.5036575214429,126.891906398183,90000
2023_05785,2023-10-07,방배2차현대홈타운,147.26,2,2001,37.4906398184158,126.983719049162,232000
2023_05786,2023-10-07,금천현대,59.82,21,2002,37.4629100391456,126.890423305457,50500
2023_05787,2023-10-07,아크로타워스퀘어,84.65,6,2017,37.5236586861947,126.906430209934,144800
2023_05788,2023-10-07,진흥아파트,104.31,5,1984,37.5187249189718,127.052194055874,240000
2023_05789,2023-10-07,관악푸르지오,59.58,17,2004,37.4889663493891,126.960643252066,77000
2023_05790,2023-10-07,관악푸르지오,59.58,18,2004,37.4889663493891,126.960643252066,75500
2023_05791,2023-10-07,봉천우성,59.76,15,2000,37.4841357625535,126.960607343765,70000
2023_05792,2023-10-07,두산,59.92,1,2000,37.4855481667887,126.944424787553,78000
2023_05793,2023-10-07,e편한세상서울대입구2단지,84.93,2,2019,37.4766334506936,126.943195705239,104000
2023_05794,2023-10-07,한보미도맨션1,84.48,3,1983,37.4956953356085,127.068564672209,290000
2023_05795,2023-10-07,래미안신반포팰리스,84.46,28,2016,37.5150996956316,127.011661662443,294000
2023_05796,2023-10-07,트리지움,84.95,29,2007,37.5080150494419,127.090283544652,229500
2023_05797,2023-10-07,신반포중앙하이츠,53.31,5,2021,37.5115244188238,127.005491571393,113000
2023_05798,2023-10-07,롯데캐슬골드,167.62,30,2005,37.5144273491608,127.100611434725,232000
2023_05799,2023-10-07,서초더샵포레,84.3,13,2014,37.4532443872226,127.06247734346,145000
2023_05800,2023-10-07,트리지움,84.83,10,2007,37.5080150494419,127.090283544652,230000
2023_05801,2023-10-07,진로아파트,134.37,7,1995,37.614694452091,127.093773559363,95000
2023_05802,2023-10-07,행당두산위브,59.99,7,2009,37.5572723225298,127.030951065096,80000
2023_05803,2023-10-07,효성아파트,84.66,3,1995,37.6212874655188,127.087753447955,78800
2023_05804,2023-10-07,태강아파트(아이파크),59.38,9,1999,37.6233646903823,127.082122210605,60000
2023_05805,2023-10-07,시영3차(라이프)아파트,34.44,13,1994,37.628054057801,127.068573811877,32500
2023_05806,2023-10-07,미성,33.28,5,1986,37.6226208171943,127.066881928111,58000
2023_05807,2023-10-07,휘경센트레빌,84.79,23,2011,37.5909683833441,127.068673152616,91000
2023_05808,2023-10-07,미륭,51.48,3,1986,37.6238343591525,127.064778103315,67300
2023_05809,2023-10-07,휘경SK뷰,84.72,3,2019,37.593701245652,127.064897703345,109000
2023_05810,2023-10-07,휘경해모로프레스티지,84.99,18,2021,37.5916037201805,127.062931601394,106000
2023_05811,2023-10-07,주공2,39.97,10,2001,37.5832360364758,127.071898008969,40000
2023_05812,2023-10-07,래미안트리베라1단지,59.6,7,2010,37.6156943247238,127.021139026425,73000
2023_05813,2023-10-07,퀸스리버빌,200.55,6,1999,37.5205861143008,126.965454866694,246000
2023_05814,2023-10-07,길음뉴타운데시앙,59.42,15,1999,37.6061501548552,127.01592319515,50000
2023_05815,2023-10-07,강촌,84.85,13,1998,37.5189926593969,126.97767689971,196000
2023_05816,2023-10-07,진넥스빌,115.24,7,2001,37.5303609317112,127.072619260903,128000
2023_05817,2023-10-07,진넥스빌,115.24,7,2001,37.5303609317112,127.072619260903,128000
2023_05818,2023-10-07,진양상가,71.93,12,1970,37.5624227137843,126.995931151636,65000
2023_05819,2023-10-07,래미안포레카운티,84.97,15,2021,37.6179208113319,127.052254370153,95500
2023_05820,2023-10-07,답십리청솔우성,59.89,15,2000,37.5746094744702,127.060129124176,71500
2023_05821,2023-10-07,청솔2차우성,82.49,11,2000,37.57549220971,127.061985581729,75000
2023_05822,2023-10-07,청계한신휴플러스,59.74,9,2010,37.5720742467292,127.047273509268,89800
2023_05823,2023-10-07,래미안위브,140.62,10,2014,37.5728549565736,127.052401156065,170000
2023_05824,2023-10-07,동부센트레빌,80.54,21,2003,37.6024693446287,127.025621806395,79000
2023_05825,2023-10-07,돈암동삼성,84.59,11,1999,37.5989927541109,127.023139541526,70400
2023_05826,2023-10-07,장안현대홈타운(336),58.42,12,2003,37.5710568281709,127.075113657819,76000
2023_05827,2023-10-07,롯데캐슬,84.92,30,2008,37.5708105464699,127.021463886656,103000
2023_05828,2023-10-07,은하수드림빌,84.4344,8,2009,37.5807978205765,127.071366173132,59700
2023_05829,2023-10-07,래미안파크스위트,84.98,20,2018,37.5462593168446,127.089943095429,142000
2023_05830,2023-10-07,창동주공3단지(해등마을),41.3,5,1991,37.6499980805714,127.043301703142,51300
2023_05831,2023-10-07,래미안월곡,59.754,18,2006,37.6099470914336,127.036913604861,71500
2023_05832,2023-10-07,서울숲푸르지오,59.9,1,2007,37.5438475070221,127.022764235413,119500
2023_05833,2023-10-07,대림(1차),75.51,9,1986,37.5519009520129,127.033526471055,130800
2023_05834,2023-10-07,벽산,59.9,15,2001,37.5545314695033,127.026186636459,95000
2023_05835,2023-10-07,래미안위브,84.98,16,2014,37.5728549565736,127.052401156065,123500
2023_05836,2023-10-07,래미안크리시엘,59.99,11,2004,37.6014922606804,127.031080353416,71500
2023_05837,2023-10-07,주공19단지(창동리버타운),90.94,10,1989,37.6490757525427,127.051571256137,92500
2023_05838,2023-10-07,전농동신성미소지움,80.325,15,2005,37.5782521348569,127.047848095585,97000
2023_05839,2023-10-07,래미안미드카운티,84.99,6,2019,37.5733430631896,127.055281769593,125000
2023_05840,2023-10-07,전농동신성미소지움,55.371,15,2005,37.5782521348569,127.047848095585,82000
2023_05841,2023-10-07,래미안하이리버,114.32,16,2012,37.552272272942,127.024237649315,185000
2023_05842,2023-10-07,이화에수풀,16.98,6,2014,37.5754639597614,127.0018417101,15500
2023_05843,2023-10-07,서울숲 한신 더 휴,84.95,3,2003,37.5550687570722,127.035424100115,124300
2023_05844,2023-10-07,이지마루오장,14.49,8,2018,37.5643884715851,127.00195688803,13000
2023_05845,2023-10-07,리더스,31.24,8,2019,37.5952161643686,127.087395464951,30000
2023_05846,2023-10-07,전농SK,84.84,7,2000,37.5766590358858,127.061567688813,87500
2023_05847,2023-10-07,서원,49.77,3,1996,37.6752145916118,127.048764988623,35500
2023_05848,2023-10-07,진로아파트,101.86,5,1995,37.614694452091,127.093773559363,83200
2023_05849,2023-10-07,행당한진타운,84.71,17,2000,37.5548088817349,127.027399715208,124500
2023_05850,2023-10-07,대림e-편한세상,114.94,9,2000,37.5582053468995,127.027507006183,131000
2023_05851,2023-10-07,롯데캐슬클라시아,59.8745,20,2022,37.6094762808223,127.027110004518,105000
2023_05852,2023-10-07,롯데캐슬클라시아,59.8745,20,2022,37.6094762808223,127.027110004518,105000
2023_05853,2023-10-07,길음뉴타운4단지(e편한세상),84.64,15,2005,37.6113247609887,127.020849661284,89000
2023_05854,2023-10-07,마젤란21,59.923,9,2007,37.5871522206426,127.084138509042,67000
2023_05855,2023-10-07,거여1단지,49.8,9,1997,37.4909161360666,127.144566964221,79000
2023_05856,2023-10-07,프라이어팰리스,84.988,1,2007,37.5542066727371,127.140901062073,117000
2023_05857,2023-10-07,헬리오시티,84.98,26,2018,37.4976145695004,127.102531804188,209500
2023_05858,2023-10-07,송파와이즈더샵,96.5326,18,2016,37.4770954347659,127.14372351448,163000
2023_05859,2023-10-07,헬리오시티,59.96,5,2018,37.4976145695004,127.102531804188,174000
2023_05860,2023-10-07,극동,149.74,11,1984,37.494851086928,127.13283790488,177500
2023_05861,2023-10-07,삼익파크맨션,95.87,3,1983,37.5447065746306,127.146363375022,103200
2023_05862,2023-10-07,고덕그라시움,59.028,14,2019,37.5561770852501,127.159176546352,135300
2023_05863,2023-10-07,송파파인타운11단지,84.94,10,2007,37.4802321585331,127.133790214493,126000
2023_05864,2023-10-07,신성둔촌미소지움1,59.78,18,1998,37.5276463957348,127.142547152953,82800
2023_05865,2023-10-07,현대리버빌1지구,43.2,8,1999,37.5310977136334,127.115553699492,73500
2023_05866,2023-10-07,힐데스하임천호아파트,59.9777,8,2022,37.5419661223346,127.125945801199,88000
2023_05867,2023-10-07,삼익그린2차,66.87,9,1983,37.5538092997685,127.147060992177,114900
2023_05868,2023-10-07,프라이어팰리스,84.988,5,2007,37.5542066727371,127.140901062073,127800
2023_05869,2023-10-07,천호동삼성아파트,114.65,12,1997,37.5383026250169,127.134790705052,98600
2023_05870,2023-10-07,건영1,84.39,13,1996,37.4814504706559,127.125949530845,119000
2023_05871,2023-10-07,고덕그라시움,59.785,6,2019,37.5561770852501,127.159176546352,124500
2023_05872,2023-10-06,래미안파크팰리스,84.924,21,2007,37.4980047341751,127.130868208485,163000
2023_05873,2023-10-06,e편한세상송파파크센트럴,84.98,12,2021,37.4931824051771,127.150367774224,145000
2023_05874,2023-10-06,올림픽훼밀리타운,158.705,2,1988,37.488125746629,127.111059136873,222000
2023_05875,2023-10-06,올림픽훼밀리타운,136.325,10,1988,37.488125746629,127.111059136873,218500
2023_05876,2023-10-06,위례24단지(꿈에그린),51.78,19,2013,37.476865039892,127.138216293782,67000
2023_05877,2023-10-06,청광플러스원큐브2차,14.495,9,2013,37.5351085214737,127.13695638748,10900
2023_05878,2023-10-06,롯데캐슬퍼스트,84.98,22,2008,37.5551667468122,127.143838799591,129000
2023_05879,2023-10-06,거여1단지,58.99,12,1997,37.4909161360666,127.144566964221,83000
2023_05880,2023-10-06,올림픽선수기자촌1단지,131.76,5,1988,37.5166909917264,127.137712375583,285000
2023_05881,2023-10-06,강남자곡아이파크,74.97,8,2014,37.4742742244507,127.102642242027,153500
2023_05882,2023-10-06,영풍마드레빌,59.819,15,2002,37.4921684984337,126.840291552308,61200
2023_05883,2023-10-06,칠성(3),73.74,1,2003,37.4344200706203,126.90521173772,41500
2023_05884,2023-10-06,신림현대,105.36,9,1993,37.4755685048005,126.932811143723,80000
2023_05885,2023-10-06,상도휴엔하임,16.84,15,2016,37.504967595768,126.937970420644,20500
2023_05886,2023-10-06,국제산장,84.15,4,1993,37.4613351494786,126.927479872415,50000
2023_05887,2023-10-06,우성,124.77,15,1997,37.5103042588159,126.946865796584,112500
2023_05888,2023-10-06,신동아아파트(2차),144.41,4,1979,37.4902937940964,127.025215721794,279000
2023_05889,2023-10-06,두산,59.84,17,1998,37.4761567725398,126.891289403751,61500
2023_05890,2023-10-06,삼성동힐스테이트 1단지,31.402,17,2008,37.5165602922999,127.04718779295,104000
2023_05891,2023-10-06,장미1,82.45,5,1979,37.5198173607856,127.099297662181,192000
2023_05892,2023-10-06,래미안서초유니빌,45.255,16,2003,37.4846872089607,127.016991752076,49500
2023_05893,2023-10-06,아시아선수촌아파트,99.385,5,1986,37.5086743363441,127.074777283239,303000
2023_05894,2023-10-06,잠실엘스,84.8,20,2008,37.5151252476966,127.078130036923,245000
2023_05895,2023-10-06,리센츠,27.68,11,2008,37.516733284228,127.089889095677,103000
2023_05896,2023-10-06,관악드림(동아),59.85,10,2003,37.4898474387668,126.952985510916,70000
2023_05897,2023-10-06,코오롱,59.94,18,1998,37.5071427244647,126.894325000374,78000
2023_05898,2023-10-06,래미안원베일리,116.97,12,2023,37.5077735030051,126.995904034712,528000
2023_05899,2023-10-06,아크로리버파크,234.8,32,2016,37.5062519997568,126.992673104135,1100000
2023_05900,2023-10-06,현대3차,84.89,13,1997,37.5062347093767,126.895153486219,93500
2023_05901,2023-10-06,도림청구,37.81,11,1997,37.5096610013177,126.895404196301,38500
2023_05902,2023-10-06,장미,133.69,1,1978,37.5233085543086,126.933882068409,233000
2023_05903,2023-10-06,대치현대,85.0,17,1999,37.5004474963781,127.060513822972,227000
2023_05904,2023-10-06,신구하이텍빌리지,206.23,10,1996,37.4864555433162,126.984427770441,172500
2023_05905,2023-10-06,문래자이,84.98,17,2001,37.5162757506262,126.897390411182,136000
2023_05906,2023-10-06,신길센트럴자이아파트,84.98,16,2021,37.5037202920866,126.908277627757,137000
2023_05907,2023-10-06,리센츠,27.68,7,2008,37.516733284228,127.089889095677,104300
2023_05908,2023-10-06,사당우성2,118.25,4,1993,37.4880289275169,126.97651661753,125000
2023_05909,2023-10-06,현대,84.99,16,2001,37.4928802334449,126.859308079005,73000
2023_05910,2023-10-06,트리지움,84.95,8,2007,37.5080150494419,127.090283544652,219500
2023_05911,2023-10-06,강남자곡아이파크,59.96,9,2014,37.4742742244507,127.102642242027,124000
2023_05912,2023-10-06,현대3차(61~64동),82.5,1,1976,37.5326779449103,127.032232153408,350000
2023_05913,2023-10-06,한일유앤아이,84.962,14,2006,37.4858484455147,126.876157009657,64000
2023_05914,2023-10-06,건영4,84.89,18,1997,37.4798598469548,126.933314259238,76000
2023_05915,2023-10-06,래미안목동아델리체(101동~118동),84.95,13,2021,37.5204176021651,126.851340568488,145000
2023_05916,2023-10-06,목동신시가지12,49.14,1,1988,37.5120947920338,126.860291121004,105000
2023_05917,2023-10-06,홍제한양,60.06,11,1993,37.5832772226944,126.947232533354,73800
2023_05918,2023-10-06,홍제센트럴IPARK,84.9728,9,2020,37.5846147512232,126.944491273195,110000
2023_05919,2023-10-06,DMC아트포레자이,59.9,7,2023,37.5852120780601,126.897160566696,88570
2023_05920,2023-10-06,건영,84.27,12,1994,37.5414897658694,126.87296240258,65000
2023_05921,2023-10-06,상암월드컵파크5단지,84.67,9,2005,37.5808073691977,126.88539532769,116000
2023_05922,2023-10-06,하계2현대,84.896,1,1997,37.6446123831858,127.071720310763,80000
2023_05923,2023-10-06,목동신시가지14,108.28,8,1987,37.5149990018814,126.871236888208,197000
2023_05924,2023-10-06,해태,59.91,4,1999,37.5215351590595,126.843221846869,40500
2023_05925,2023-10-06,두산,58.65,8,1994,37.6780189926554,127.052913393102,48200
2023_05926,2023-10-06,대림e-편한세상7,84.928,8,2004,37.5090729712449,126.882432752392,122000
2023_05927,2023-10-06,대호아파트,59.7,2,1999,37.6147632328943,126.93331346676,49000
2023_05928,2023-10-06,목동신시가지14,55.02,13,1988,37.5149990018814,126.871236888208,119000
2023_05929,2023-10-06,동성,64.65,4,1993,37.5794087000437,126.81259277311,62400
2023_05930,2023-10-06,DMC파크뷰자이1단지,120.006,3,2015,37.5744019902031,126.917907814167,154500
2023_05931,2023-10-06,삼성하나로,59.26,8,1994,37.5518948197226,126.871513395975,58000
2023_05932,2023-10-06,래미안공덕5차,59.97,10,2011,37.5511907247163,126.952174302053,127000
2023_05933,2023-10-06,목동신시가지12,49.14,1,1988,37.5120947920338,126.860291121004,105000
2023_05934,2023-10-06,상계주공6(고층),58.01,15,1988,37.6547035620655,127.066190974274,62700
2023_05935,2023-10-06,신촌푸르지오,84.9559,16,2015,37.559690000903,126.952811165218,135000
2023_05936,2023-10-06,동호,79.52,2,2003,37.5642927749792,126.961052670341,92700
2023_05937,2023-10-06,우림루미아트,84.9463,2,2003,37.5597471018167,126.901081152787,70000
2023_05938,2023-10-06,상계주공9(고층),45.9,13,1988,37.6646207331385,127.059824240304,45000
2023_05939,2023-10-06,방학동삼성래미안2,84.937,4,2002,37.6657262631638,127.045891830363,77000
2023_05940,2023-10-06,신동아아파트1,70.62,4,1986,37.6609324564424,127.027892798566,50000
2023_05941,2023-10-06,자양현대5,84.96,12,1998,37.5285339551569,127.078421195155,128500
2023_05942,2023-10-06,현대파크빌,59.76,10,2000,37.5433581625122,127.101744170173,114500
2023_05943,2023-10-06,삼전솔하임4차,15.09,12,2014,37.5713290295788,127.016691294124,13400
2023_05944,2023-10-06,포레스트힐시티,14.1832,13,2017,37.5740452531084,127.001867937909,14100
2023_05945,2023-10-06,장안위더스빌,107.97,17,2011,37.5659490042311,127.061727185544,80000
2023_05946,2023-10-06,우성아파트1,84.69,2,1992,37.6577297495789,127.024159241858,45000
2023_05947,2023-10-06,이에스에이아파트1,84.98,8,2003,37.6683298607216,127.045337365161,66000
2023_05948,2023-10-06,두산,84.83,21,2000,37.570069317441,127.059860257139,82000
2023_05949,2023-10-06,벽산라이브파크,114.68,8,2004,37.6218232749574,127.012407457085,69000
2023_05950,2023-10-06,한신,84.94,1,1995,37.6860418285068,127.046764720981,49250
2023_05951,2023-10-06,신금호파크자이,59.98,17,2016,37.5562788411556,127.018152303,129500
2023_05952,2023-10-06,동아에코빌,84.967,3,2003,37.6819276903659,127.046998391263,60000
2023_05953,2023-10-06,라온유,84.99,1,2008,37.6032285064084,127.017866208389,75000
2023_05954,2023-10-06,길음뉴타운1단지(래미안길음1차),114.98,18,2003,37.6058494237909,127.020985165043,109000
2023_05955,2023-10-06,전농SK,84.95,2,2000,37.5766590358858,127.061567688813,78800
2023_05956,2023-10-06,주공17단지,36.16,2,1989,37.6437121231525,127.053952436142,33000
2023_05957,2023-10-06,삼익4단지아파트,59.04,6,1994,37.6298024340719,127.07261882185,53000
2023_05958,2023-10-06,신동아아파트1,70.62,12,1986,37.6609324564424,127.027892798566,44000
2023_05959,2023-10-06,길음뉴타운4단지(e편한세상),84.64,14,2005,37.6113247609887,127.020849661284,87000
2023_05960,2023-10-06,신내9진흥,33.18,3,1996,37.6108674372868,127.095651882252,27000
2023_05961,2023-10-06,래미안장안2차,81.05,3,2007,37.5750720968253,127.074282139153,84500
2023_05962,2023-10-06,중앙하이츠빌1단지,59.98,10,2004,37.6021738318794,127.010033201211,58500
2023_05963,2023-10-06,동부센트레빌아파트,84.983,1,2005,37.6642892744822,127.038914173941,60000
2023_05964,2023-10-06,롯데캐슬파크,81.567,1,2003,37.5467864846037,127.055595974906,134000
2023_05965,2023-10-06,삼익2차아파트,54.74,1,2004,37.6259669387939,127.080922038126,41000
