"자치구","경제활동별","구분","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"노원구","사업서비스업","고정자본소모(④)","항목","","21637.96066","24126.61268","24625.18088","28514.30318","35036.50411","29371","30804","28767.919012","37073",
"노원구","사업서비스업","순기타 생산세(⑤)","항목","","796.1374539","833.5317747","1272.608833","920.4769013","1043.082152","605","631","532.548472","1067",
"노원구","사업서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","238776.2358","276595.9817","279969.1453","284013.1413","312257.4593","308795","321048","338652.151303","442780",
"노원구","사업서비스업","산출액(2015년 기준년 연쇄가격)","항목","","447503.6452","510697.6754","517123.9211","491893.7705","561843.8676","554588","563763","551663.120554","693345",
"노원구","사업서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","279467.076","315048.4144","305866.9351","309583.36","332278.7993","312270","317397","322012.645159","410647",
"노원구","공공행정,국방 및 사회보장행정","산출액(①)","항목","","306552.5903","252587.9398","206961.3785","226122.2505","226137.0911","241003","258737","284674.929927","278324",
"노원구","공공행정,국방 및 사회보장행정","중간소비(②)","항목","","83026.64672","58506.04407","41746.63444","48204.70371","48349.51787","53296","60727","61728.212662","61490",
"노원구","공공행정,국방 및 사회보장행정","지역내 총부가가치(③=①-②)","항목","","223525.9436","194081.8957","165214.7441","177917.5468","177787.5732","187707","198010","222946.717265","216834",
"노원구","공공행정,국방 및 사회보장행정","고정자본소모(④)","항목","","69307.89637","59735.87909","50374.98327","53723.60449","53770.5554","57725","61372","65306.405121","63946",
"노원구","공공행정,국방 및 사회보장행정","순기타 생산세(⑤)","항목","","3.84588556","3.692745566","3.778614694","4.050332119","3.73648077","4","8","4.84141","4",
"노원구","공공행정,국방 및 사회보장행정","지역내 요소소득(⑥=③-④-⑤)","항목","","154214.2013","134342.3239","114835.9822","124189.892","124013.2813","129978","136630","157635.470733","152884",
"노원구","공공행정,국방 및 사회보장행정","산출액(2015년 기준년 연쇄가격)","항목","","324123.5644","259503.9996","206961.3785","221340.0692","215621.7112","222118","234388","255306.440489","242250",
"노원구","공공행정,국방 및 사회보장행정","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","239652.2077","201167.4775","165214.7441","172888.8846","167617.1644","170036","175552","194655.434772","184009",
"노원구","교육서비스업","산출액(①)","항목","","1525346.395","1549585.487","1665904.271","1693242.612","1755166.314","1733041","1794498","1618547.81307","1677063",
"노원구","교육서비스업","중간소비(②)","항목","","499764.1456","524763.4356","568648.3","552002.6252","578345.2196","549189","559304","460274.876191","484340",
"노원구","교육서비스업","지역내 총부가가치(③=①-②)","항목","","1025582.25","1024822.051","1097255.971","1141239.987","1176821.094","1183851","1235195","1158272.936879","1192723",
"노원구","교육서비스업","고정자본소모(④)","항목","","127760.093","128154.2494","141109.4335","145383.7665","149855.3128","153537","163259","162579.64898","172857",
"노원구","교육서비스업","순기타 생산세(⑤)","항목","","2194.865213","2112.978045","1891.851515","1496.434243","1572.139342","1256","1909","1272.026536","1713",
"노원구","교육서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","895627.2915","894554.8237","954254.6857","994359.7862","1025393.642","1029058","1070027","994421.261363","1018154",
"노원구","교육서비스업","산출액(2015년 기준년 연쇄가격)","항목","","1584777.737","1579898.353","1665904.271","1668398.264","1701335.613","1652932","1680188","1507501.339505","1543141",
"노원구","교육서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","1086244.903","1050446.488","1097255.971","1125657.464","1140024.643","1129662","1151627","1071772.886755","1096269",
"노원구","보건업 및 사회복지서비스업","산출액(①)","항목","","1065325.197","1243177.706","1345204.684","1456566.15","1581183.499","1697154","1835463","1815956.566093","1926881",
"노원구","보건업 및 사회복지서비스업","중간소비(②)","항목","","497431.0775","641367.328","691066.813","740341.9432","827597.5794","889611","961328","944135.736157","988995",
"노원구","보건업 및 사회복지서비스업","지역내 총부가가치(③=①-②)","항목","","567894.1196","601810.3784","654137.8706","716224.2063","753585.92","807543","874134","871820.829936","937886",
"노원구","보건업 및 사회복지서비스업","고정자본소모(④)","항목","","53690.81191","54660.03654","59562.88049","68994.43807","69868.58318","76002","80654","82732.389942","88756",
"노원구","보건업 및 사회복지서비스업","순기타 생산세(⑤)","항목","","1017.982528","996.4634577","1506.916604","1254.874242","1330.908252","707","1000","664.120699","870",
"노원구","보건업 및 사회복지서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","513185.3252","546153.8784","593068.0735","645974.894","682386.4286","730833","792481","788424.319295","848261",
"노원구","보건업 및 사회복지서비스업","산출액(2015년 기준년 연쇄가격)","항목","","1100084.394","1265677.671","1345204.684","1435127.401","1530723.311","1623734","1744273","1702534.697188","1791354",
"노원구","보건업 및 사회복지서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","588188.4517","617364.1788","654137.8706","705129.3425","722310.0182","765585","824267","800256.442137","857431",
"노원구","문화 및 기타 서비스업","산출액(①)","항목","","412363.4477","436827.4719","445696.326","454757.9713","462080.8964","485446","518929","456565.693525","491049",
"노원구","문화 및 기타 서비스업","중간소비(②)","항목","","198363.581","210776.7593","224062.8144","222065.3065","227824.9334","239182","254596","226715.710921","244060",
"노원구","문화 및 기타 서비스업","지역내 총부가가치(③=①-②)","항목","","213999.8667","226050.7126","221633.5115","232692.6648","234255.9631","246264","264334","229849.982604","246989",
"노원구","문화 및 기타 서비스업","고정자본소모(④)","항목","","35079.61517","36619.62658","37158.29143","39575.25041","40851.12324","44676","50335","47999.386437","55874",
"노원구","문화 및 기타 서비스업","순기타 생산세(⑤)","항목","","2180.054853","2105.202684","1659.768443","2159.616757","2076.16856","2011","6607","2594.92098","3140",
"노원구","문화 및 기타 서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","176740.1966","187325.8834","182815.4516","190957.7976","191328.6713","199578","207392","179255.675186","187974",
"노원구","문화 및 기타 서비스업","산출액(2015년 기준년 연쇄가격)","항목","","432373.6471","447676.1802","445696.326","446380.6585","445200.3076","454520","478230","415621.124521","435353",
"노원구","문화 및 기타 서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","231500.3514","235894.0856","221633.5115","224825.8944","220692.384","222494","232705","198346.644121","209504",
"은평구","총부가가치(기초가격)","산출액(①)","항목","","6601183.608","6603508.312","6931131.497","7720399.948","8188073.16","8755744","9043612","9069955.434087","9302622",
"은평구","총부가가치(기초가격)","중간소비(②)","항목","","3183210.523","3180021.758","3335189.919","3742294.1","4024544.269","4363399","4489634","4388456.53607","4602604",
"은평구","총부가가치(기초가격)","지역내 총부가가치(③=①-②)","항목","","3417973.084","3423486.554","3595941.578","3978105.848","4163528.891","4392345","4553978","4681498.898017","4700018",
"은평구","총부가가치(기초가격)","고정자본소모(④)","항목","","601938.4626","601018.4263","627888.8631","673393.8577","717300.7061","759663","814291","882050.399344","933280",
"은평구","총부가가치(기초가격)","순기타 생산세(⑤)","항목","","87636.75722","88000.88003","90042.12704","97353.69123","104746.9776","105379","139933","170812.988146","218645",
"은평구","총부가가치(기초가격)","지역내 요소소득(⑥=③-④-⑤)","항목","","2728397.864","2734467.248","2878010.588","3207358.3","3341481.208","3527303","3599754","3628635.510527","3548093",
"은평구","총부가가치(기초가격)","산출액(2015년 기준년 연쇄가격)","항목","","6755028.35","6645694.833","6931131.497","7666357.889","7981127.596","8382692","8546835","8533243.662946","8533756",
"은평구","총부가가치(기초가격)","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","3637353.342","3547072.336","3595941.578","3891464.231","4009876.583","4176576","4262255","4313009.290413","4313134",
"은평구","농·림·어업","산출액(①)","항목","","4527.621272","4736.85998","4827.037892","4598.114544","3637.190548","3811","3203","3889.934059","4805",
"은평구","농·림·어업","중간소비(②)","항목","","2034.943737","2027.16321","2009.827872","1878.300769","1594.922906","1476","1853","2214.595209","2614",
"은평구","농·림·어업","지역내 총부가가치(③=①-②)","항목","","2492.677535","2709.69677","2817.21002","2719.813775","2042.267642","2335","1349","1675.33885","2191",
"은평구","농·림·어업","고정자본소모(④)","항목","","251.2379134","279.4251949","299.8041566","294.2342853","218.9924907","269","153","180.542536","210",
"은평구","농·림·어업","순기타 생산세(⑤)","항목","","105.2351077","43.68817939","69.17560067","-5.612877977","-64.4157064","11","54","130.867021","210",
"은평구","농·림·어업","지역내 요소소득(⑥=③-④-⑤)","항목","","2136.204514","2386.583396","2448.230263","2431.192368","1887.690858","2055","1142","1363.929294","1771",
"은평구","농·림·어업","산출액(2015년 기준년 연쇄가격)","항목","","4504.057699","4686.235503","4827.037892","4603.305378","3673.26793","3827","3322","3769.120344","4353",
"은평구","농·림·어업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","2604.726127","2884.931331","2817.21002","2737.351055","2118.413201","2458","1479","1645.206127","2026",
"은평구","광업","산출액(①)","항목","","","","","","","","","30.026786","-",
"은평구","광업","중간소비(②)","항목","","","","","","","","","18.375","-",
"은평구","광업","지역내 총부가가치(③=①-②)","항목","","","","","","","","","11.651786","-",
"은평구","광업","고정자본소모(④)","항목","","","","","","","","","1.982143","-",
"은평구","광업","순기타 생산세(⑤)","항목","","","","","","","","",".267857","-",
"은평구","광업","지역내 요소소득(⑥=③-④-⑤)","항목","","","","","","","","","9.401786","-",
"은평구","광업","산출액(2015년 기준년 연쇄가격)","항목","","","","","","","","","25.303172","-",
"은평구","광업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","","","","","","","","10.150437","-",
"은평구","제조업","산출액(①)","항목","","387685.2582","391200.6947","268136.3035","359032.1233","328938.7168","354799","338821","388271.471884","341666",
"은평구","제조업","중간소비(②)","항목","","304317.5557","304695.4648","205418.3111","274259.2458","252147.0994","274794","260319","293116.504917","262330",
"은평구","제조업","지역내 총부가가치(③=①-②)","항목","","83367.70255","86505.22989","62717.99237","84772.87747","76791.61738","80005","78502","95154.966967","79336",
"은평구","제조업","고정자본소모(④)","항목","","13594.71854","13676.53909","9953.428146","13017.67414","12461.85626","13243","14791","20082.800303","17645",
"은평구","제조업","순기타 생산세(⑤)","항목","","1737.302345","2346.064392","1346.522136","1661.601439","1796.883312","1282","1495","2093.347244","2171",
"은평구","제조업","지역내 요소소득(⑥=③-④-⑤)","항목","","68035.68167","70482.62641","51418.04209","70093.60189","62532.8778","65480","62217","72978.81942","59520",
"은평구","제조업","산출액(2015년 기준년 연쇄가격)","항목","","389767.2185","394210.2111","268136.3035","359771.1217","327502.2791","351571","332147","381765.404275","323609",
"은평구","제조업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","85130.75971","88493.10484","62717.99237","80124.64884","74554.16463","74715","71249","85166.324767","74650",
"은평구","전기, 가스, 증기 및 공기조절 공급업","산출액(①)","항목","","375793.8628","381254.7492","316788.0424","278941.8501","285326.825","299613","325618","327436.055591","358925",
"은평구","전기, 가스, 증기 및 공기조절 공급업","중간소비(②)","항목","","320026.7007","321843.6692","257013.5544","212918.8528","226736.6337","252586","273641","255986.508382","301118",
"은평구","전기, 가스, 증기 및 공기조절 공급업","지역내 총부가가치(③=①-②)","항목","","55767.16206","59411.07999","59774.48802","66022.99731","58590.19132","47028","51977","71449.547209","57807",
"은평구","전기, 가스, 증기 및 공기조절 공급업","고정자본소모(④)","항목","","26168.78817","26183.63596","24365.74374","32150.85558","31448.53099","29499","32999","32050.786082","40604",
"은평구","전기, 가스, 증기 및 공기조절 공급업","순기타 생산세(⑤)","항목","","4289.448118","1444.641978","614.5942548","595.3864217","570.7365559","531","1724","691.554862","650",
"은평구","전기, 가스, 증기 및 공기조절 공급업","지역내 요소소득(⑥=③-④-⑤)","항목","","25308.92578","31782.80205","34794.15003","33276.75531","26570.92378","16998","17255","38707.206265","16554",
"은평구","전기, 가스, 증기 및 공기조절 공급업","산출액(2015년 기준년 연쇄가격)","항목","","329190.0445","311982.0422","316788.0424","325749.0195","326922.1636","332366","356508","381143.209192","401314",
"은평구","전기, 가스, 증기 및 공기조절 공급업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","85128.65433","59917.19142","59774.48802","66922.33654","69774.8184","75272","94482","105106.123336","108309",
"은평구","건설업","산출액(①)","항목","","544687.8206","400471.4771","814259.1189","1148618.909","1335507.946","1549920","1399079","1068691.804491","1123761",
"은평구","건설업","중간소비(②)","항목","","355415.365","254064.176","510494.802","709312.773","826656.5437","933849","844641","644090.671385","694452",
"은평구","건설업","지역내 총부가가치(③=①-②)","항목","","189272.4556","146407.3011","303764.3168","439306.1359","508851.4022","616072","554438","424601.133105","429309",
